educ,wrkstat,income,alcmon,verep,analwt_c2,bngdrkmon,coutyp4,catag3,vestr,mrjmon,mrjflag,irsex2,YearNew
4,1,3,1,2,10738,0,1,3,40009,0,1,1,0
1,4,4,0,2,7317,0,1,3,40009,0,0,0,0
3,1,2,1,2,1659,1,3,2,40009,0,0,0,0
3,1,4,1,2,8499,0,2,5,40009,0,0,1,0
2,2,2,0,2,3155,0,1,3,40009,0,0,1,0
4,1,4,1,2,21795,0,2,5,40009,0,0,0,0
3,4,2,1,2,16482,0,2,5,40009,0,1,1,0
4,1,4,1,2,6825,1,1,3,40009,0,1,0,0
4,1,4,0,2,6310,0,1,4,40009,0,0,1,0
3,1,4,1,2,7572,0,3,4,40009,0,0,0,0
4,1,4,0,2,22804,0,1,5,40009,0,1,0,0
2,4,4,0,2,2143,0,1,2,40009,0,0,0,0
3,3,2,0,2,1456,0,2,2,40009,0,0,0,0
3,4,2,1,2,7900,0,3,5,40009,0,0,0,0
3,2,4,1,2,19537,0,1,5,40009,0,1,0,0
2,4,2,1,2,20624,0,1,5,40009,0,1,0,0
2,4,2,1,2,4508,0,2,3,40009,0,0,1,0
2,1,2,1,2,5270,0,2,2,40009,0,0,1,0
2,1,2,0,2,3434,0,1,2,40009,0,0,1,0
3,1,2,1,2,4771,0,1,3,40009,0,0,1,0
3,4,3,0,2,20603,0,2,5,40009,0,1,0,0
3,4,2,1,2,20936,0,1,5,40009,0,0,1,0
3,1,3,0,2,1419,0,1,2,40009,0,0,0,0
1,4,1,1,2,21619,1,1,5,40009,0,0,0,0
4,4,2,0,2,5996,0,1,2,40009,0,0,1,0
4,1,3,0,2,3130,0,3,4,40009,0,1,0,0
2,1,2,1,2,6899,1,1,4,40009,0,1,1,0
1,4,1,0,2,4600,0,1,2,40009,0,0,1,0
3,4,4,0,2,6606,0,2,4,40009,0,1,1,0
3,2,2,1,2,906,0,1,2,40009,1,1,1,0
4,1,4,1,2,5327,0,2,4,40009,0,0,1,0
3,2,3,1,2,4553,0,2,2,40009,0,0,0,0
4,1,1,1,2,8281,1,1,2,40009,0,0,0,0
3,1,4,1,2,6291,1,1,4,40009,0,1,1,0
4,1,3,1,2,5309,0,2,4,40009,0,1,1,0
2,1,3,1,2,7275,0,1,4,40009,0,1,1,0
4,1,4,1,2,3324,0,3,3,40009,0,0,0,0
4,1,4,0,2,6976,0,1,4,40009,0,0,1,0
2,2,4,0,2,6264,0,1,2,40009,0,0,0,0
3,4,4,1,2,3055,1,1,2,40009,0,1,1,0
1,4,3,0,2,4580,0,2,4,40009,0,0,1,0
3,1,4,1,2,12956,0,1,5,40009,0,0,0,0
2,1,2,1,2,5445,0,3,4,40009,0,0,1,0
4,1,4,1,2,5994,0,3,4,40009,0,1,1,0
2,3,1,1,2,4859,1,2,4,40009,0,1,1,0
4,1,4,1,2,3661,0,3,4,40009,0,1,1,0
4,1,4,1,2,16401,1,1,5,40009,0,1,0,0
4,4,4,0,2,8562,0,1,4,40009,0,0,1,0
2,1,4,1,2,3302,1,2,3,40009,0,1,1,0
1,1,2,0,2,12256,0,1,4,40009,0,1,0,0
4,1,4,1,2,3409,0,2,4,40009,0,1,1,0
3,2,1,0,2,3078,0,2,2,40009,0,1,1,0
2,3,1,0,2,1620,0,2,2,40009,0,1,1,0
3,1,2,1,2,8395,0,2,3,40009,0,1,0,0
2,1,1,0,2,3793,0,3,2,40009,0,0,1,0
2,2,2,1,2,1910,0,3,2,40009,0,1,1,0
3,1,2,1,2,3409,0,2,3,40009,0,1,1,0
4,1,3,0,2,7289,0,1,4,40009,0,0,1,0
1,4,1,1,2,7845,1,1,4,40009,0,0,1,0
3,2,3,1,2,20789,0,2,5,40009,0,0,1,0
2,1,1,1,2,13507,1,1,4,40009,0,1,1,0
2,1,2,1,2,8419,1,1,3,40009,0,0,1,0
1,4,2,1,2,2305,1,2,4,40009,0,0,1,0
2,4,2,0,2,19581,0,1,5,40009,0,0,0,0
1,1,3,1,2,8609,1,1,4,40009,1,1,0,0
3,2,2,1,2,3728,1,1,2,40009,0,1,1,0
3,4,4,0,2,2903,0,3,2,40009,0,0,0,0
1,4,1,1,2,2513,1,2,3,40009,0,1,1,0
2,4,1,1,2,867,0,2,2,40009,0,0,1,0
3,1,1,1,2,2327,1,2,2,40009,0,1,1,0
4,2,4,1,2,7810,1,2,4,40009,0,1,1,0
4,1,4,1,2,6053,1,1,4,40009,0,1,1,0
4,1,2,1,2,6585,1,1,3,40009,1,1,0,0
4,1,4,1,2,4717,0,1,4,40009,0,1,0,0
2,4,1,0,2,29244,0,1,5,40009,0,0,0,0
1,4,1,0,2,11947,0,2,5,40009,0,1,1,0
4,2,2,1,2,2095,1,1,2,40009,0,1,0,0
1,2,4,1,2,3792,0,1,2,40009,1,1,1,0
3,2,1,1,2,2225,1,2,2,40009,1,1,1,0
1,1,1,0,2,2491,0,1,3,40009,0,0,1,0
3,1,1,0,2,483,0,1,2,40009,0,1,1,0
2,3,1,1,2,3269,1,1,2,40009,0,0,1,0
1,2,1,1,2,1723,0,2,2,40009,0,0,1,0
4,1,4,0,2,4964,0,1,4,40009,0,0,0,0
3,4,2,1,2,3140,1,2,3,40009,1,1,1,0
3,4,2,1,2,3182,0,1,3,40009,0,1,1,0
3,1,2,0,2,3363,0,1,2,40009,0,1,1,0
4,2,4,0,2,6561,0,1,4,40009,0,0,1,0
2,1,2,0,2,22098,0,1,4,40009,0,0,0,0
4,1,4,1,2,10325,0,1,4,40009,0,1,0,0
3,1,4,0,2,8682,0,1,4,40009,0,0,1,0
4,1,4,1,2,5148,0,1,4,40009,0,0,0,0
3,1,4,1,2,6710,1,1,3,40009,0,1,1,0
3,1,3,1,2,4091,1,3,4,40009,0,0,0,0
2,1,3,1,2,3577,0,2,4,40009,0,1,0,0
2,1,2,0,2,1209,0,2,4,40009,0,0,0,0
2,4,2,0,2,558,0,2,2,40009,0,1,0,0
3,4,4,0,2,2436,0,1,2,40009,0,1,1,0
4,1,4,0,2,601,0,1,4,40009,0,1,0,0
2,1,2,0,2,3483,0,2,2,40009,0,0,1,0
3,2,3,0,2,3178,0,2,2,40009,0,0,1,0
3,1,4,1,2,13749,1,1,3,40009,0,1,0,0
2,3,1,1,2,4175,1,1,2,40009,1,1,1,0
3,1,2,0,2,13355,0,3,5,40009,0,0,1,0
4,1,4,1,2,9582,0,1,3,40009,0,1,0,0
2,4,1,0,2,5404,0,3,4,40009,0,1,0,0
4,1,4,1,2,8512,1,1,4,40009,0,1,1,0
4,1,4,1,2,5608,0,1,4,40009,0,1,0,0
2,3,2,0,2,386,0,2,2,40009,0,1,0,0
2,4,1,0,2,7966,0,2,4,40009,0,0,1,0
2,4,1,0,2,21034,0,1,5,40009,0,0,1,0
2,1,2,0,2,2175,0,1,2,40009,0,0,0,0
2,1,2,1,2,5262,1,1,3,40009,0,0,0,0
4,1,2,0,2,29110,0,1,5,40009,0,1,0,0
3,1,2,0,2,13091,0,1,5,40009,0,0,1,0
3,1,1,1,2,4639,0,2,3,40009,0,0,1,0
3,4,4,0,2,20109,0,1,5,40009,0,0,1,0
4,1,1,1,2,2631,1,1,2,40009,1,1,0,0
1,4,1,0,2,2759,0,1,2,40009,0,1,1,0
2,4,2,1,2,5357,1,1,3,40009,0,1,0,0
4,1,1,1,2,11223,0,1,3,40009,1,1,0,0
3,2,2,1,2,4435,0,2,3,40009,0,1,1,0
4,1,4,0,2,6136,0,1,3,40009,0,0,1,0
2,1,1,0,2,16636,0,2,4,40009,0,0,1,0
1,2,3,1,2,3998,1,3,2,40009,1,1,0,0
4,1,4,0,2,30009,0,2,5,40009,0,1,0,0
3,4,1,1,2,2446,1,2,2,40009,0,1,0,0
2,2,1,0,2,846,0,2,2,40009,0,1,1,0
4,1,4,0,2,4663,0,1,3,40009,0,0,1,0
2,4,2,1,2,14473,0,2,5,40009,0,0,1,0
3,4,3,1,2,6485,0,3,4,40009,0,0,1,0
3,1,3,1,2,11361,0,3,5,40009,0,1,1,0
4,1,4,0,2,5338,0,3,3,40009,0,0,1,0
3,1,2,1,2,5564,1,1,4,40009,0,1,1,0
1,4,2,0,2,12354,0,1,5,40009,0,1,0,0
4,2,4,1,2,9356,0,1,4,40009,0,1,1,0
3,1,2,1,2,3173,0,2,4,40009,0,1,0,0
4,1,2,0,2,641,0,1,3,40009,0,1,1,0
2,4,1,0,2,1794,0,1,2,40009,0,0,1,0
4,1,4,1,2,12222,1,1,4,40009,0,1,1,0
1,4,1,0,2,2037,0,2,4,40009,1,1,1,0
2,4,1,0,2,6084,0,1,2,40009,0,1,1,0
2,4,2,0,2,5607,0,2,4,40009,0,0,1,0
3,2,4,1,2,2770,0,1,2,40009,0,0,0,0
1,1,2,0,2,13075,0,2,5,40009,0,0,0,0
3,1,3,0,2,1380,0,2,3,40009,0,0,0,0
4,1,4,0,2,8992,0,1,4,40009,0,0,0,0
3,1,4,1,2,25358,1,1,5,40009,0,0,0,0
1,4,4,0,2,21537,0,3,5,40009,0,0,0,0
2,1,2,1,2,5002,1,2,3,40009,0,0,1,0
4,1,4,0,2,14797,0,2,5,40009,0,1,0,0
3,2,4,1,2,4009,0,1,2,40009,0,1,0,0
4,1,3,1,2,7634,1,1,3,40009,0,1,0,0
3,4,1,1,2,3352,1,2,2,40009,0,0,0,0
2,4,2,0,2,1639,0,1,2,40009,0,0,1,0
3,4,2,1,2,14371,0,1,3,40009,0,0,1,0
2,1,2,1,2,4084,1,1,2,40009,0,0,1,0
4,4,2,1,2,14039,0,1,5,40009,0,0,0,0
3,2,1,0,2,3888,0,2,2,40009,0,0,0,0
4,1,4,1,2,14054,0,1,3,40009,0,0,1,0
1,1,1,1,2,2911,0,2,3,40009,1,1,0,0
2,4,4,0,2,1952,0,1,2,40009,0,0,0,0
4,1,2,1,2,8416,1,1,3,40009,1,1,1,0
1,1,2,1,2,704,1,1,3,40009,1,1,0,0
2,1,4,1,2,6890,1,1,3,40009,1,1,0,0
2,3,1,0,2,4463,0,2,2,40009,0,0,0,0
3,1,1,1,2,2383,1,3,2,40009,0,1,1,0
4,1,3,1,2,13586,1,1,3,40009,0,1,0,0
2,1,2,0,2,2634,0,1,4,40009,0,0,0,0
3,3,1,1,2,2979,1,2,2,40009,1,1,1,0
1,1,4,0,2,4036,0,2,4,40009,0,1,0,0
4,3,4,1,2,15197,0,1,3,40009,0,1,0,0
1,4,1,0,2,8260,0,2,4,40009,0,0,1,0
4,1,3,1,2,6108,1,2,3,40009,0,0,0,0
3,2,2,0,2,8510,0,2,4,40009,0,0,1,0
3,1,4,1,2,6255,0,2,3,40009,0,1,0,0
3,4,1,1,2,1017,1,2,2,40009,1,1,0,0
3,1,3,1,2,3498,0,1,3,40009,0,1,1,0
4,1,4,1,2,3349,0,2,4,40009,0,0,1,0
2,4,2,0,2,18172,0,2,5,40009,0,0,1,0
1,4,2,1,2,1385,1,1,2,40009,0,0,0,0
3,1,1,1,2,1190,1,3,2,40009,0,0,0,0
2,4,2,0,2,13982,0,2,5,40009,0,0,1,0
1,2,2,0,2,16524,0,2,5,40009,0,0,1,0
1,4,1,1,2,4784,1,2,3,40009,1,1,0,0
3,2,2,1,2,10876,0,1,4,40009,0,1,1,0
4,1,4,0,2,4157,0,1,4,40009,0,0,1,0
3,4,3,0,2,12008,0,3,5,40009,0,0,1,0
3,1,4,1,2,4016,0,1,4,40009,0,1,1,0
4,1,2,0,2,8599,0,2,3,40009,1,1,1,0
4,2,4,0,2,12419,0,3,5,40009,0,0,1,0
4,1,4,0,2,4842,0,1,4,40009,0,0,1,0
3,1,3,1,2,699,1,1,4,40009,0,0,1,0
4,4,3,0,2,7660,0,1,3,40009,0,0,1,0
3,3,1,0,2,3165,0,2,2,40009,0,0,1,0
4,1,4,1,2,25754,0,2,5,40009,0,1,1,0
3,2,1,1,2,3992,1,2,2,40009,0,0,0,0
2,1,2,0,2,2092,0,1,2,40009,1,1,0,0
3,4,3,0,2,9329,0,1,3,40009,0,0,1,0
3,1,2,1,2,6440,0,1,3,40009,0,1,1,0
1,1,2,1,2,1804,1,3,2,40009,0,1,1,0
2,2,4,0,2,1901,0,2,2,40009,0,0,0,0
3,3,1,0,2,2236,0,2,2,40009,0,0,0,0
3,2,2,0,2,10046,0,1,2,40009,0,0,1,0
3,4,3,1,2,23558,0,2,5,40009,0,0,1,0
3,2,2,1,2,3770,1,1,3,40009,1,1,0,0
2,1,2,0,2,1639,0,1,2,40009,0,0,1,0
3,4,1,0,2,1416,0,2,2,40009,0,0,1,0
1,4,2,1,2,8918,1,1,5,40009,0,1,0,0
3,3,1,1,2,4671,1,2,2,40009,0,0,1,0
3,4,2,0,2,17922,0,1,3,40009,0,1,1,0
1,2,4,0,2,2536,0,3,2,40009,0,0,0,0
1,4,1,0,2,1050,0,2,2,40009,0,0,1,0
4,1,4,1,2,6240,0,1,4,40009,0,0,1,0
3,1,2,1,2,1241,1,3,2,40009,0,1,0,0
3,4,1,0,2,2727,0,2,4,40009,0,0,1,0
4,1,1,1,2,10666,0,1,3,40009,0,1,1,0
4,1,4,0,2,3733,0,2,4,40009,0,0,1,0
2,2,2,1,2,4596,0,1,2,40009,1,1,0,0
1,1,3,0,2,23728,0,1,5,40009,0,0,0,0
4,1,4,0,2,4283,0,1,3,40009,0,0,1,0
1,1,2,1,2,7749,1,2,4,40009,1,1,0,0
3,2,4,0,2,6225,0,3,4,40009,0,0,1,0
3,1,4,1,2,12816,0,2,5,40009,0,1,0,0
4,1,4,1,2,11505,0,2,5,40009,0,0,0,0
2,1,4,1,2,8023,0,3,4,40009,0,1,0,0
3,1,1,1,2,2780,1,1,2,40009,1,1,0,0
1,4,4,1,2,2507,1,1,2,40009,0,0,0,0
2,1,3,1,2,7258,1,1,3,40009,1,1,1,0
3,4,1,0,2,13773,0,2,5,40009,0,0,0,0
2,2,2,1,2,1104,1,1,2,40009,0,1,1,0
4,1,2,1,2,1574,1,1,4,40009,0,1,1,0
4,1,4,1,2,3621,1,1,4,40009,0,1,1,0
3,4,1,1,2,5917,1,2,2,40009,0,0,0,0
3,4,4,0,2,27986,0,1,5,40009,0,0,1,0
2,3,3,1,2,3325,0,3,2,40009,0,1,0,0
2,1,4,0,2,9837,0,1,5,40009,1,1,0,0
2,1,2,1,2,9022,1,1,4,40009,0,1,1,0
3,1,3,1,2,3505,1,2,2,40009,0,0,0,0
4,2,3,1,2,3593,0,1,2,40009,0,0,1,0
1,4,1,1,2,28669,1,1,5,40009,0,0,1,0
3,1,3,1,2,336,0,1,2,40009,0,0,0,0
1,4,2,0,2,19635,0,2,5,40009,0,0,1,0
4,1,3,0,2,10230,0,2,4,40009,0,1,1,0
2,2,2,0,2,5892,0,2,2,40009,0,0,0,0
4,1,3,0,2,2034,0,1,4,40009,0,0,0,0
4,1,4,1,2,21827,0,1,5,40009,0,1,0,0
2,4,3,0,2,12229,0,2,5,40009,0,0,0,0
2,4,2,0,2,34254,0,1,5,40009,0,0,0,0
2,1,3,1,2,6221,0,1,3,40009,0,0,0,0
4,1,3,1,2,6154,0,1,3,40009,0,1,1,0
3,1,4,1,2,2985,0,2,2,40009,1,1,1,0
1,1,2,0,2,4418,0,2,3,40009,0,0,1,0
1,1,4,1,2,4536,0,2,2,40009,0,0,0,0
3,2,3,1,2,3624,1,2,2,40009,1,1,0,0
3,1,3,1,2,9541,0,1,4,40009,0,0,0,0
1,4,1,0,2,3033,0,1,3,40009,0,0,1,0
3,4,3,1,2,28847,0,1,5,40009,0,1,0,0
1,3,1,0,2,2190,0,2,2,40009,0,0,0,0
3,1,4,0,2,3673,0,2,2,40009,0,0,1,1
3,2,4,0,2,9737,0,1,3,40009,0,0,1,1
3,1,3,1,2,3769,0,1,3,40009,1,1,0,1
2,4,2,0,2,23366,0,1,5,40009,0,0,1,1
2,2,1,0,2,1724,0,1,2,40009,0,0,0,1
3,2,3,1,2,9929,0,2,3,40009,0,0,0,1
3,1,3,0,2,8724,0,1,4,40009,0,0,1,1
2,2,2,1,2,12180,1,3,5,40009,1,1,1,1
4,4,4,0,2,5343,0,3,4,40009,0,0,1,1
4,1,4,1,2,14291,0,1,4,40009,0,1,1,1
1,4,3,0,2,1882,0,1,2,40009,0,0,0,1
4,2,2,1,2,1613,0,2,2,40009,0,0,0,1
1,4,4,0,2,5055,0,2,2,40009,0,0,0,1
3,2,1,1,2,1452,0,2,2,40009,0,1,1,1
3,4,4,0,2,4216,0,1,2,40009,1,1,1,1
4,2,4,0,2,4535,0,1,4,40009,0,0,1,1
3,1,1,1,2,1151,1,2,2,40009,1,1,0,1
3,2,3,1,2,2174,1,1,2,40009,0,1,1,1
4,1,4,1,2,4775,1,1,4,40009,0,0,0,1
2,1,3,0,2,1369,0,3,2,40009,0,0,0,1
1,4,1,0,2,7929,0,3,5,40009,0,0,1,1
3,3,2,0,2,3157,0,1,2,40009,0,0,1,1
2,4,2,1,2,31138,0,1,5,40009,0,0,1,1
2,1,4,0,2,4149,0,3,4,40009,0,1,0,1
3,1,4,1,2,13641,1,2,4,40009,1,1,0,1
2,4,1,0,2,13441,0,2,5,40009,0,0,1,1
3,4,1,0,2,686,0,2,3,40009,1,1,1,1
3,4,2,0,2,4733,0,2,4,40009,1,1,0,1
3,3,2,0,2,6598,0,3,3,40009,0,0,1,1
2,4,1,1,2,2730,1,2,3,40009,1,1,0,1
4,1,2,1,2,19932,1,1,3,40009,1,1,1,1
3,2,1,0,2,6511,0,2,5,40009,0,1,0,1
2,4,2,0,2,1717,0,2,2,40009,0,0,0,1
2,4,2,1,2,2236,0,1,2,40009,0,0,1,1
3,1,2,0,2,2297,0,2,2,40009,1,1,1,1
3,1,1,0,2,4440,0,2,3,40009,0,0,0,1
2,1,2,1,2,1640,0,2,2,40009,1,1,0,1
2,1,1,0,2,2533,0,1,2,40009,0,0,0,1
2,4,2,1,2,12431,1,2,5,40009,1,1,1,1
3,1,2,1,2,1508,1,1,2,40009,0,1,1,1
3,1,4,1,2,3458,1,1,2,40009,0,1,1,1
1,4,1,0,2,8265,0,3,5,40009,0,0,1,1
3,4,2,1,2,6926,1,1,4,40009,1,1,0,1
3,2,2,0,2,5869,0,2,4,40009,1,1,0,1
4,1,1,1,2,5947,0,1,3,40009,0,0,1,1
3,1,2,0,2,1159,0,1,2,40009,1,1,0,1
3,1,4,1,2,4981,0,1,2,40009,0,1,0,1
3,4,2,0,2,4528,0,2,4,40009,0,1,1,1
1,4,1,0,2,17606,0,2,3,40009,0,0,1,1
3,1,4,1,2,4056,0,2,3,40009,0,1,0,1
4,1,3,0,2,10668,0,3,5,40009,0,1,1,1
3,1,4,0,2,8381,0,1,3,40009,0,0,0,1
4,1,4,1,2,9979,1,1,4,40009,0,1,0,1
2,1,3,1,2,3810,1,1,3,40009,0,1,0,1
1,1,2,0,2,7847,0,2,4,40009,0,0,1,1
2,4,2,1,2,18391,0,3,5,40009,0,0,1,1
2,2,2,0,2,17757,0,1,5,40009,0,1,0,1
3,1,2,1,2,2506,0,2,2,40009,0,1,1,1
2,4,3,0,2,2072,0,2,2,40009,0,0,1,1
4,4,1,0,2,5319,0,1,4,40009,0,0,1,1
2,2,4,1,2,2800,0,1,2,40009,0,1,1,1
1,4,2,0,2,6374,0,2,4,40009,0,0,1,1
3,1,2,0,2,2731,0,2,2,40009,0,1,0,1
3,3,1,0,2,6557,0,2,3,40009,1,1,0,1
2,1,1,1,2,4647,0,3,2,40009,0,1,1,1
4,1,4,1,2,11777,0,1,5,40009,0,0,1,1
2,1,3,0,2,3178,0,1,2,40009,0,0,0,1
4,4,3,1,2,14644,0,1,5,40009,0,0,0,1
1,3,1,0,2,1513,0,2,2,40009,0,0,1,1
3,4,3,1,2,4810,1,2,3,40009,0,0,1,1
1,1,2,1,2,1253,1,1,2,40009,0,0,0,1
3,4,3,0,2,5695,0,3,4,40009,0,0,0,1
3,1,2,0,2,3659,0,2,4,40009,0,0,1,1
4,1,2,1,2,8151,1,1,2,40009,1,1,1,1
4,1,3,1,2,3423,0,2,3,40009,0,1,1,1
3,4,1,0,2,5046,0,1,4,40009,0,0,1,1
4,4,4,0,2,26661,0,1,5,40009,0,0,0,1
3,1,2,0,2,22470,0,1,5,40009,0,0,0,1
3,1,3,0,2,4364,0,2,2,40009,0,0,0,1
2,1,3,1,2,4851,0,2,4,40009,1,1,0,1
4,4,3,1,2,4481,0,2,5,40009,0,1,1,1
3,1,3,1,2,2397,1,2,2,40009,1,1,1,1
3,1,3,0,2,1367,0,1,2,40009,0,1,0,1
4,1,4,1,2,10164,0,1,3,40009,0,1,1,1
4,4,1,1,2,3019,1,2,2,40009,0,1,0,1
4,1,4,1,2,8363,1,2,4,40009,0,1,0,1
3,1,3,0,2,4906,0,3,3,40009,0,0,0,1
1,4,1,0,2,8418,0,2,5,40009,0,0,1,1
3,4,2,1,2,22286,0,3,5,40009,0,1,1,1
4,1,4,1,2,2384,0,1,2,40009,0,0,0,1
4,1,4,1,2,8330,1,2,5,40009,0,1,1,1
2,1,1,0,2,1862,0,3,2,40009,0,0,1,1
3,2,1,1,2,5541,1,2,2,40009,1,1,0,1
2,1,2,0,2,3579,0,1,2,40009,0,1,0,1
2,3,2,0,2,3704,0,1,2,40009,0,0,1,1
1,2,4,1,2,6371,1,2,2,40009,0,1,1,1
4,1,3,1,2,5622,0,1,4,40009,0,0,1,1
3,2,2,1,2,424,1,1,2,40009,1,1,1,1
2,2,3,1,2,2948,1,1,2,40009,0,0,0,1
3,4,1,1,2,2558,0,2,2,40009,0,0,0,1
4,2,4,1,2,9213,0,3,5,40009,0,0,1,1
2,4,3,0,2,1675,0,1,2,40009,0,0,1,1
2,4,2,1,2,895,1,2,2,40009,1,1,0,1
2,1,2,0,2,4627,0,2,2,40009,1,1,0,1
4,1,4,1,2,9863,0,1,3,40009,0,1,1,1
3,2,2,0,2,20175,0,1,5,40009,0,0,1,1
2,1,3,1,2,2204,1,1,2,40009,0,0,1,1
4,2,3,0,2,7898,0,1,3,40009,0,0,1,1
2,1,4,1,2,3206,1,1,2,40009,0,1,1,1
3,1,4,1,2,2504,0,3,2,40009,0,1,0,1
2,1,4,1,2,3717,1,3,2,40009,0,1,0,1
2,4,1,1,2,15447,1,2,5,40009,0,0,1,1
3,1,2,0,2,3025,0,1,2,40009,0,0,0,1
4,1,4,1,2,5453,0,1,3,40009,0,0,0,1
3,1,2,1,2,6250,1,1,2,40009,0,0,1,1
4,1,2,1,2,4255,0,2,2,40009,1,1,1,1
2,1,2,0,2,5250,0,1,2,40009,1,1,1,1
4,1,3,1,2,17451,1,1,4,40009,0,1,0,1
2,1,3,1,2,14237,0,2,5,40009,1,1,0,1
1,1,4,1,2,8767,1,2,4,40009,1,1,0,1
2,4,2,1,2,1672,0,2,2,40009,0,1,1,1
3,1,2,0,2,7296,0,1,4,40009,0,1,1,1
2,1,3,1,2,7412,1,3,5,40009,0,0,0,1
3,4,2,1,2,1410,0,1,2,40009,0,1,0,1
3,2,2,1,2,3069,1,1,2,40009,0,1,1,1
2,4,2,0,2,3923,0,1,2,40009,0,0,0,1
3,2,2,0,2,2292,0,1,2,40009,0,1,0,1
2,2,1,0,2,2609,0,2,2,40009,0,0,0,1
1,1,4,0,2,20753,0,1,5,40009,1,1,0,1
1,4,1,0,2,3876,0,2,4,40009,0,1,0,1
1,3,2,0,2,9140,0,1,4,40009,1,1,0,1
4,2,1,1,2,1222,1,2,2,40009,0,1,1,1
2,4,2,0,2,4147,0,1,4,40009,0,0,1,1
3,1,2,1,2,5608,1,1,3,40009,1,1,0,1
3,1,2,0,2,1800,0,1,2,40009,0,0,1,1
2,1,3,1,2,8321,1,2,4,40009,0,1,1,1
3,4,1,0,2,1271,0,2,2,40009,0,0,1,1
3,4,4,0,2,870,0,1,3,40009,0,0,1,1
3,1,3,0,2,4582,0,2,3,40009,0,0,0,1
3,3,1,1,2,1183,0,2,2,40009,0,1,0,1
2,1,2,1,2,5337,0,2,3,40009,0,1,0,1
3,4,3,0,2,17252,0,1,5,40009,0,0,0,1
2,2,2,1,2,8646,1,1,4,40009,0,1,0,1
4,1,4,1,2,3211,1,3,4,40009,0,0,1,1
2,1,2,0,2,25590,0,1,5,40009,0,1,0,1
2,1,1,0,2,2419,0,3,2,40009,0,0,1,1
4,1,2,0,2,1426,0,2,3,40009,0,0,1,1
4,1,4,1,2,15887,0,1,4,40009,0,0,1,1
3,2,3,0,2,2404,0,1,2,40009,1,1,1,1
3,1,4,1,2,7114,1,1,4,40009,0,0,1,1
2,1,2,1,2,1896,0,1,2,40009,1,1,0,1
4,4,4,0,2,8271,0,1,4,40009,0,0,1,1
2,1,1,1,2,4628,1,1,3,40009,0,1,1,1
4,1,4,1,2,3097,0,1,4,40009,0,0,1,1
4,1,3,1,2,6698,0,2,4,40009,0,1,1,1
3,4,1,0,2,8214,0,3,5,40009,0,1,1,1
4,4,3,0,2,2460,0,2,2,40009,0,1,0,1
4,3,4,1,2,8305,1,1,3,40009,1,1,0,1
4,1,3,1,2,3174,0,2,3,40009,0,1,1,1
3,2,3,0,2,1722,0,2,2,40009,0,0,1,1
2,4,1,1,2,3312,0,2,2,40009,0,0,1,1
2,1,3,0,2,2369,0,1,2,40009,1,1,0,1
3,2,3,1,2,17906,1,1,4,40009,1,1,1,1
3,1,3,1,2,5325,1,2,4,40009,0,0,1,1
4,1,3,0,2,3855,0,3,4,40009,0,1,0,1
1,1,2,1,2,1268,0,1,2,40009,1,1,1,1
2,1,3,0,2,18085,0,3,5,40009,0,0,0,1
2,1,3,0,2,4590,0,2,3,40009,0,0,0,1
4,1,4,1,2,6876,0,1,4,40009,0,1,0,1
3,4,4,0,2,21069,0,2,5,40009,0,0,1,1
3,4,1,1,2,1830,1,2,2,40009,0,1,1,1
3,1,2,0,2,2033,0,1,2,40009,0,0,0,1
3,4,2,1,2,2555,1,2,3,40009,0,1,1,1
1,4,2,0,2,6081,0,2,5,40009,0,0,0,1
1,4,1,1,2,5576,1,2,3,40009,1,1,0,1
3,1,4,1,2,19958,0,1,5,40009,0,1,1,1
4,1,4,1,2,3974,0,1,3,40009,0,1,1,1
4,1,2,1,2,1690,0,1,2,40009,0,0,1,1
1,4,1,0,2,1552,0,2,2,40009,0,0,1,1
4,1,4,0,2,6133,0,1,3,40009,0,0,0,1
2,1,2,0,2,6504,0,1,5,40009,0,0,0,1
3,2,1,1,2,25050,1,2,5,40009,1,1,1,1
4,1,4,1,2,26294,0,1,5,40009,0,0,0,1
4,4,2,0,2,16682,0,1,5,40009,0,0,0,1
3,1,2,1,2,3965,1,3,3,40009,0,0,0,1
2,1,4,1,2,3600,1,1,4,40009,0,0,0,1
3,1,4,0,2,6520,0,1,4,40009,0,0,1,1
2,4,1,0,2,1036,0,2,2,40009,1,1,1,1
3,2,1,1,2,2480,1,2,2,40009,0,1,1,1
3,2,2,1,2,5556,1,1,3,40009,0,0,0,1
2,1,2,0,2,1789,0,2,4,40009,0,0,0,1
4,1,4,0,2,5603,0,1,3,40009,0,0,0,1
1,4,1,0,2,8513,0,2,4,40009,0,0,1,1
4,1,4,0,2,11224,0,1,4,40009,0,0,1,1
2,4,1,0,2,24024,0,1,5,40009,0,0,0,1
3,1,2,1,2,16360,1,2,5,40009,0,0,0,1
1,3,1,1,2,622,1,2,2,40009,1,1,1,1
3,1,3,0,2,10046,0,1,3,40009,0,0,0,1
2,4,3,0,2,2674,0,1,2,40009,0,0,0,1
4,1,2,1,2,1902,0,2,2,40009,0,0,1,1
3,2,1,1,2,4904,1,2,2,40009,0,0,1,1
1,4,4,1,2,2317,0,3,2,40009,0,0,0,1
3,2,4,1,2,2692,1,2,3,40009,1,1,0,1
4,3,4,1,2,2763,1,1,2,40009,0,1,1,1
2,1,4,1,2,7045,0,1,2,40009,0,1,0,1
